"Id","Yard number","Yard name","Sale Date M/D/CY","Day of Week","Sale time (HHMM)","Time Zone","Item#","Lot number","Vehicle Type","Year","Make","Model Group","Model Detail","Body Style","Color","Damage Description","Secondary Damage","Sale Title State","Sale Title Type","Has Keys-Yes or No","Lot Cond. Code","VIN","Odometer","Odometer Brand","Est. Retail Value","Repair cost","Engine","Drive","Transmission","Fuel Type","Cylinders","Runs/Drives","Sale Status","High Bid =non-vix,Sealed=Vix","Special Note","Location city","Location state","Location ZIP","Location country","Currency Code","Image Thumbnail","Create Date/Time","Grid/Row","Make-an-Offer Eligible","Buy-It-Now Price","Image URL","Trim","Last Updated Time"
165,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28485210,"V",2011,"TOYOTA","CAMRY","CAMRY SE","SEDAN 4D","GREEN","SIDE","","CA","SC","NO","E","JTNBK3EK9B3052335",0.0,"N",10525.0,7533.12,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/52966ee0-1dfc-4eed-bb28-51c10bcba02f.JPG","2020-02-18-07.08.43.000462","SE003","N",0.0,"http://inventory.copart.io/v1/lotImages/28485210?country=us&brand=cprt&yardNumber=1","SE","2020-02-17T19:13:22Z"
166,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28487930,"V",2012,"SUBARU","LEGACY","LEGACY 2.5","SEDAN 4D","WHITE","FRONT END","","CA","CQ","YES","S","4S3BMBA62C3010060",195053.0,"A",0.0,0.0,"2.5L  4","All wheel drive","AUTOMATIC","GAS","4","Vehicle Starts","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/59f0bb9a-d69e-4a9f-8032-6e56e8480882.JPG","2020-02-18-07.08.43.000462","SG006","N",0.0,"http://inventory.copart.io/v1/lotImages/28487930?country=us&brand=cprt&yardNumber=1","2.5I","2020-02-14T22:52:09Z"
167,1,"CA - VALLEJO",0,"",1200,"PST",0,28493110,"V",2012,"MAZDA","3","3 I","SEDAN 4D","BLUE","ALL OVER","","CA","SC","YES","","JM1BL1W85C1593646",0.0,"N",7501.0,7501.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/06869ef4-4565-4d0e-ba17-0cd5454bfa20.JPG","2020-02-18-07.08.43.000463"," C090","N",0.0,"http://inventory.copart.io/v1/lotImages/28493110?country=us&brand=cprt&yardNumber=1","I","2020-02-11T23:47:19Z"
168,1,"CA - VALLEJO",0,"",1200,"PST",0,28495430,"V",2007,"TOYOTA","HIGHLANDER","HIGHLANDER","4DR SPOR","GOLD","FRONT END","","CA","SC","YES","D","JTEEW21A170042075",74178.0,"A",9090.0,6098.8,"3.3L  6","All wheel drive","AUTOMATIC","HYBRID ENGINE","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/7650777f-024b-4fe5-bb91-b249339ded0b.JPG","2020-02-18-07.08.43.000463"," C010","N",0.0,"http://inventory.copart.io/v1/lotImages/28495430?country=us&brand=cprt&yardNumber=1","HYBRID","2020-02-17T22:12:08Z"
169,1,"CA - VALLEJO",0,"",1200,"PST",0,28500320,"V",2005,"NISSAN","350Z COUPE","350Z COUPE","COUPE","BLACK","UNDERCARRIAGE","REAR END","CA","SC","YES","D","JN1AZ34EX5M654704",101310.0,"A",9686.0,9686.0,"3.5L  6","Rear-wheel drive","MANUAL","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/af89606c-a51b-4868-b7e3-f24fc6272482.JPG","2020-02-18-07.08.43.000463"," A080","N",0.0,"http://inventory.copart.io/v1/lotImages/28500320?country=us&brand=cprt&yardNumber=1","COUPE","2020-02-13T21:47:58Z"
170,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28500830,"V",2001,"FORD","ESCAPE XLT","ESCAPE XLT","4DR SPOR","GREEN","REAR END","","CA","SC","YES","D","1FMCU03131KB70120",160858.0,"A",4914.0,4914.0,"3.0L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/3487be5d-3be4-40ae-9073-966faa680e99.JPG","2020-02-18-07.08.43.000463"," C080","N",0.0,"http://inventory.copart.io/v1/lotImages/28500830?country=us&brand=cprt&yardNumber=1","XLT","2020-02-13T15:02:25Z"
171,1,"CA - VALLEJO",0,"",1200,"PST",0,28502180,"V",2006,"DODGE","RAM 2500","RAM 2500 S","CREW PIC","BLUE","FRONT END","","CA","SC","YES","D","3D7KS28C46G106877",135000.0,"A",25422.73,0.0,"5.9L  6","4x4 w/Rear Wheel Drv","AUTOMATIC","DIESEL","6","Run & Drive Verified","Pure Sale","325.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/cb2ae130-31d8-4a1c-99fd-65303a943064.JPG","2020-02-18-07.08.43.000464","SH008","N",0.0,"http://inventory.copart.io/v1/lotImages/28502180?country=us&brand=cprt&yardNumber=1","ST","2020-02-13T20:47:24Z"
172,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28531580,"V",2003,"FORD","MUSTANG","MUSTANG","CONVERTI","WHITE","FRONT END","","CA","SC","YES","D","1FAFP44473F453436",81283.0,"A",5131.0,0.0,"3.8L  6","Rear-wheel drive","AUTOMATIC","GAS","6","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/04c0b140-e9c3-4337-8a30-c6835f5be966.JPG","2020-02-18-07.08.43.000464"," D100","N",0.0,"http://inventory.copart.io/v1/lotImages/28531580?country=us&brand=cprt&yardNumber=1","","2020-02-13T22:48:31Z"
173,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28562810,"K",2004,"FREIGHTLINER","ALL MODELS","CHASSIS M","STEP VAN","WHITE","FRONT END","BIOHAZARD/CHEMICAL","CA","DV","YES","E","4UZAANBW54CM64479",0.0,"E",0.0,0.0,"5.9L  6","Rear-wheel drive","AUTOMATIC","DIESEL","6","DEFAULT","On Approval","800.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/3cd885d4-3594-4df2-806e-e5fc93d72fde.JPG","2020-02-18-07.08.43.000464","CC050","N",0.0,"http://inventory.copart.io/v1/lotImages/28562810?country=us&brand=cprt&yardNumber=1","M LINE WALK-IN VAN","2020-02-17T20:33:30Z"
174,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28583630,"V",2006,"HUMMER","H3","H3","4DR SPOR","GREEN","FRONT END","","CA","SC","YES","D","5GTDN136768128571",236864.0,"A",7864.0,8371.35,"3.5L  5","All wheel drive","AUTOMATIC","GAS","5","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/d0ffc19b-7ac4-45d8-9528-467f51808241.JPG","2020-02-18-07.08.43.000464"," D080","N",0.0,"http://inventory.copart.io/v1/lotImages/28583630?country=us&brand=cprt&yardNumber=1","","2020-02-14T23:58:36Z"
175,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28604690,"V",2007,"TOYOTA","CAMRY","CAMRY LE","SEDAN 4D","CHARCOAL","FRONT END","","CA","SC","YES","D","JTNBK46K373019214",245297.0,"A",4829.0,0.0,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/16bf6604-1567-46ce-92cd-b4e2cfa95860.JPG","2020-02-18-07.08.43.000465","SH005","N",0.0,"http://inventory.copart.io/v1/lotImages/28604690?country=us&brand=cprt&yardNumber=1","LE","2020-02-17T20:37:28Z"
176,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28608560,"V",2008,"HONDA","ACCORD LX-","ACCORD LX-","COUPE","GRAY","FRONT END","","CA","CQ","YES","E","1HGCS12378A015655",0.0,"E",0.0,0.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/a024d471-8fb0-46d9-9469-b4231c5497d5.JPG","2020-02-18-07.08.43.000465","SC007","Y",750.0,"http://inventory.copart.io/v1/lotImages/28608560?country=us&brand=cprt&yardNumber=1","LX-S","2020-02-17T22:06:53Z"
177,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28615770,"V",2004,"TOYOTA","SCION","SCION XA","HATCHBAC","BURGUNDY","SIDE","","CA","SC","YES","D","JTKKT624440064382",132601.0,"E",3663.0,6176.26,"1.5L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","80.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/4c312fc2-eff8-4ae6-8177-5233223d479c.JPG","2020-02-18-07.08.43.000465"," A010","N",0.0,"http://inventory.copart.io/v1/lotImages/28615770?country=us&brand=cprt&yardNumber=1","","2020-02-12T15:16:37Z"
178,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28640470,"V",2005,"TOYOTA","PRIUS","PRIUS","HATCHBAC","SILVER","NORMAL WEAR","MECHANICAL","CA","SC","YES","D","JTDKB20U553017755",219362.0,"A",2892.0,2874.49,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/1e6ed69d-7314-4e49-a321-14fe4460eb45.JPG","2020-02-18-07.08.43.000465"," C100","N",0.0,"http://inventory.copart.io/v1/lotImages/28640470?country=us&brand=cprt&yardNumber=1","","2020-02-13T15:02:34Z"
179,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28650890,"K",1997,"ISUZU","NPR","NPR","TILT CAB","WHITE","MINOR DENT/SCRATCHES","","CA","DV","YES","E","JALC4B1K2V7006019",202574.0,"E",0.0,0.0,"3.9L  4","Rear-wheel drive","AUTOMATIC","DIESEL","4","DEFAULT","On Approval","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX251/02f4aa0b-76c7-497e-b6e4-9f10efbc1eb2.JPG","2020-02-18-07.08.43.000465","BB050","N",0.0,"http://inventory.copart.io/v1/lotImages/28650890?country=us&brand=cprt&yardNumber=1","","2020-02-13T08:05:38Z"
180,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28657220,"V",2004,"VOLVO","XC90 T6","XC90 T6","4DR SPOR","BLACK","SIDE","REAR END","CA","SC","YES","D","YV1CZ91H141114871",148330.0,"A",4714.0,5475.73,"2.9L  6","All wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/aef9f3df-d09d-4b44-b5f1-ee7084b4df1f.JPG","2020-02-18-07.08.43.000466"," E050","N",0.0,"http://inventory.copart.io/v1/lotImages/28657220?country=us&brand=cprt&yardNumber=1","T6","2020-02-13T22:51:45Z"
181,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28660130,"V",2003,"TOYOTA","RAV4","RAV4","4DR SPOR","WHITE","MINOR DENT/SCRATCHES","","CA","SC","YES","E","JTEHH20V530233732",97750.0,"A",6907.0,5152.22,"2.0L  4","All wheel drive","AUTOMATIC","GAS","4","DEFAULT","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/dba31662-f3cc-4a2b-98cb-998032f22c2d.JPG","2020-02-18-07.08.43.000466"," E100","N",0.0,"http://inventory.copart.io/v1/lotImages/28660130?country=us&brand=cprt&yardNumber=1","","2020-02-13T15:02:44Z"
182,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28667560,"K",2000,"CHEVROLET","EXPRESS G3","EXPRESS G3","CUTAWAY","WHITE","SIDE","FRONT END","CA","CQ","YES","D","1GBJG31R0Y1109924",135314.0,"E",0.0,0.0,"5.7L  8","Rear-wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","On Approval","1250.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/7695e9c4-c72f-49e2-a877-3f0deaad1bb7.JPG","2020-02-18-07.08.43.000466","AMER3","N",0.0,"http://inventory.copart.io/v1/lotImages/28667560?country=us&brand=cprt&yardNumber=1","","2020-02-14T17:20:07Z"
183,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28676130,"V",2005,"BMW","330 CI","330 CI","CONVERTI","CHARCOAL","MINOR DENT/SCRATCHES","","CA","CQ","YES","D","WBABW53435PL50446",102390.0,"E",0.0,0.0,"3.0L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/f19a4da8-faf3-4c34-a230-1306690f989f.JPG","2020-02-18-07.08.43.000466","SB004","Y",1550.0,"http://inventory.copart.io/v1/lotImages/28676130?country=us&brand=cprt&yardNumber=1","CI","2020-02-17T22:07:21Z"
184,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28678630,"V",2018,"HONDA","FIT EX","FIT EX","","WHITE","FRONT END","","CA","SC","YES","D","3HGGK5H97JM729699",11464.0,"A",18060.0,16073.71,"1.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","275.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/3b6c58aa-95d8-407f-bf75-2cbdd6e2a067.JPG","2020-02-18-07.08.43.000466"," A080","N",0.0,"http://inventory.copart.io/v1/lotImages/28678630?country=us&brand=cprt&yardNumber=1","EX","2020-02-17T16:35:38Z"
185,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28686580,"V",2010,"TOYOTA","PRIUS","PRIUS","HATCHBAC","BLACK","SIDE","","CA","SC","YES","D","JTDKN3DU0A0072116",155589.0,"A",7981.0,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/c446bacb-73c9-42ad-997b-308b930b851e.JPG","2020-02-18-07.08.43.000469"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/28686580?country=us&brand=cprt&yardNumber=1","","2020-02-12T15:16:52Z"
186,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28687180,"V",2008,"HONDA","FIT SPORT","FIT SPORT","HATCHBAC","GRAY","FRONT END","MINOR DENT/SCRATCHES","CA","SC","YES","D","JHMGD37648S025299",124618.0,"A",5161.0,4464.13,"1.5L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/e7b3b800-4438-4a62-b98b-7230e33710a3.JPG","2020-02-18-07.08.43.000470"," C050","N",0.0,"http://inventory.copart.io/v1/lotImages/28687180?country=us&brand=cprt&yardNumber=1","SPORT","2020-02-14T20:51:35Z"
187,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28687530,"V",2006,"VOLVO","S40","S40 2.4I","SEDAN 4D","BLACK","FRONT END","","CA","SC","NO","E","YV1MS390562164190",0.0,"E",4086.0,0.0,"2.4L  5","Front-wheel Drive","AUTOMATIC","GAS","5","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/93f0bef3-767b-4247-95e0-54e31a7672b9.JPG","2020-02-18-07.08.43.000470"," C080","N",0.0,"http://inventory.copart.io/v1/lotImages/28687530?country=us&brand=cprt&yardNumber=1","2.4I","2020-02-17T18:50:05Z"
188,1,"CA - VALLEJO",0,"",1200,"PST",0,28687630,"V",2017,"RAM","1500 ST","1500 ST","CREW PIC","GRAY","FRONT END","","CA","SC","YES","E","1C6RR7KT1HS643784",0.0,"N",23639.0,26394.17,"5.7L  8","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","8","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/a0651654-b86d-4c20-a9f7-02f88aef70cb.JPG","2020-02-18-07.08.43.000470","SH009","N",0.0,"http://inventory.copart.io/v1/lotImages/28687630?country=us&brand=cprt&yardNumber=1","ST","2020-02-13T21:47:58Z"
189,1,"CA - VALLEJO",0,"",1200,"PST",0,28752670,"V",2003,"KIA","SORENTO EX","SORENTO EX","4DR SPOR","GREEN","REAR END","","CA","SC","YES","D","KNDJC733435088584",197409.0,"A",3270.0,4051.1,"3.5L  6","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/c2ec840e-3bb9-499c-a865-ac5d4a545b00.JPG","2020-02-18-07.08.43.000470"," E100","N",0.0,"http://inventory.copart.io/v1/lotImages/28752670?country=us&brand=cprt&yardNumber=1","EX","2020-02-17T21:11:49Z"
190,1,"CA - VALLEJO",0,"",1200,"PST",0,28774870,"V",2012,"TOYOTA","PRIUS","PRIUS C","HATCHBAC","BLUE","SIDE","","CA","SC","YES","S","JTDKDTB31C1007561",43920.0,"A",8678.0,8029.64,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Vehicle Starts","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/ba5be427-4354-4aa1-90fc-664ba8b23007.JPG","2020-02-18-07.08.43.000470"," A020","N",0.0,"http://inventory.copart.io/v1/lotImages/28774870?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:12:08Z"
191,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28776910,"V",2006,"MAZDA","5","5","HATCHBAC","RED","NORMAL WEAR","","CA","CQ","YES","D","JM1CR293360106611",160419.0,"E",3650.0,0.0,"2.3L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/459265cd-2a65-4eb5-8acb-6e058ae121dd.JPG","2020-02-18-07.08.43.000471","SD006","Y",1600.0,"http://inventory.copart.io/v1/lotImages/28776910?country=us&brand=cprt&yardNumber=1","","2020-02-14T18:20:21Z"
192,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28784720,"V",2017,"ALFA ROMEO","GIULIA","GIULIA TI","SEDAN 4D","WHITE","FRONT END","","CA","SC","YES","E","ZARFAECN5H7538813",21649.0,"A",25398.0,26817.77,"2.0L  4","Rear-wheel drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","600.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/d54e57ad-2e04-4913-a2c3-27304bec8811.JPG","2020-02-18-07.08.43.000471","SG007","N",0.0,"http://inventory.copart.io/v1/lotImages/28784720?country=us&brand=cprt&yardNumber=1","TI","2020-02-12T23:33:12Z"
193,1,"CA - VALLEJO",0,"",1200,"PST",0,28784740,"V",2000,"HONDA","CIVIC BASE","CIVIC BASE","SEDAN 4D","SILVER","SIDE","MINOR DENT/SCRATCHES","CA","SC","YES","D","2HGEJ6614YH506705",96804.0,"A",3745.0,4186.0,"1.6L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/cd9617c9-e48f-4388-9dcf-3218acc33d33.JPG","2020-02-18-07.08.43.000471"," A020","N",0.0,"http://inventory.copart.io/v1/lotImages/28784740?country=us&brand=cprt&yardNumber=1","BASE","2020-02-11T22:42:48Z"
194,1,"CA - VALLEJO",0,"",1200,"PST",0,28790690,"V",2011,"AUDI","A4","A4 PREMIUM","SEDAN 4D","WHITE","FRONT END","","CA","SC","YES","D","WAUEFAFL1BN034785",99193.0,"A",7232.75,0.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/77f85a26-c318-48ac-a6a7-8f7177deb81d.JPG","2020-02-18-07.08.43.000471"," B100","N",0.0,"http://inventory.copart.io/v1/lotImages/28790690?country=us&brand=cprt&yardNumber=1","PREMIUM PLUS","2020-02-13T21:47:58Z"
195,1,"CA - VALLEJO",0,"",1200,"PST",0,28791580,"V",2019,"FORD","FUSION TIT","FUSION TIT","","SILVER","FRAME DAMAGE","FRONT END","CA","SC","YES","S","3FA6P0SU0KR252331",10271.0,"A",31157.64,0.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Vehicle Starts","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/8394617b-4a4e-466c-9c00-061721ac6928.JPG","2020-02-18-07.08.43.000472"," D070","N",0.0,"http://inventory.copart.io/v1/lotImages/28791580?country=us&brand=cprt&yardNumber=1","TITANIUM","2020-02-17T21:11:49Z"
196,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28809810,"V",1994,"BUICK","LESABRE","LESABRE CU","SEDAN 4D","WHITE","FRONT END","","CA","SC","YES","E","1G4HP52L3RH509450",105144.0,"A",1971.64,7311.59,"3.8L  6","Front-wheel Drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/99d529db-f523-41d0-a0c4-66b007ee6e0d.JPG","2020-02-18-07.08.43.000472"," E070","N",0.0,"http://inventory.copart.io/v1/lotImages/28809810?country=us&brand=cprt&yardNumber=1","CUSTOM","2020-02-13T22:48:51Z"
197,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28823060,"V",1997,"FORD","F250","F250","PICKUP","GREEN","MINOR DENT/SCRATCHES","","CA","CQ","YES","D","1FTHF25H6VEB83118",0.0,"E",0.0,0.0,"5.8L  8","Rear-wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/02544a0c-124d-415d-9a1f-a1bc1310d9dc.JPG","2020-02-18-07.08.43.000472","SH009","Y",325.0,"http://inventory.copart.io/v1/lotImages/28823060?country=us&brand=cprt&yardNumber=1","","2020-02-15T00:33:51Z"
198,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28827490,"V",2004,"TOYOTA","PRIUS","PRIUS","HATCHBAC","BEIGE","REAR END","BIOHAZARD/CHEMICAL","CA","CQ","NO","E","JTDKB20U040023608",0.0,"E",0.0,0.0,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/53980ca7-7cc9-4a77-aa9a-995b9a07f90c.JPG","2020-02-18-07.08.43.000472","SG006","Y",1000.0,"http://inventory.copart.io/v1/lotImages/28827490?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:08:46Z"
199,1,"CA - VALLEJO",0,"",1200,"PST",0,28833730,"V",2003,"DODGE","CARAVAN SE","CARAVAN SE","SPORTS V","SILVER","REAR END","","CA","SC","YES","D","1D4GP25383B195222",173738.0,"A",2790.0,2403.59,"3.3L  6","Front-wheel Drive","AUTOMATIC","FLEXIBLE FUEL","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/c313636a-57c3-445d-81e9-1583618586c4.JPG","2020-02-18-07.08.43.000472"," B040","N",0.0,"http://inventory.copart.io/v1/lotImages/28833730?country=us&brand=cprt&yardNumber=1","SE","2020-02-13T21:47:58Z"
200,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28834260,"V",1995,"TOYOTA","TERCEL","TERCEL DX","SEDAN 4D","GREEN","REAR END","","CA","SC","YES","D","JT2EL56E9S0020384",0.0,"E",875.85,2865.15,"1.5L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/c50e12ef-9971-450e-888b-cc594922e6c8.JPG","2020-02-18-07.08.43.000472","SE005","N",0.0,"http://inventory.copart.io/v1/lotImages/28834260?country=us&brand=cprt&yardNumber=1","DX","2020-02-17T20:00:58Z"
201,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28846640,"V",2009,"MINI","COOPER","COOPER S C","STATION","GRAY","FRONT END","","CA","SC","YES","D","WMWMM33569TP72753",101240.0,"A",5733.0,6920.81,"1.6L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/c0244f50-f493-4332-add8-e7138431a997.JPG","2020-02-18-07.08.43.000473"," C060","N",0.0,"http://inventory.copart.io/v1/lotImages/28846640?country=us&brand=cprt&yardNumber=1","S CLUBMAN","2020-02-13T22:50:11Z"
202,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28852270,"V",2009,"HONDA","FIT","FIT","HATCHBAC","BLUE","SIDE","","CA","SC","YES","D","JHMGE88299C003669",91775.0,"A",7032.0,5459.5,"1.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/b4e7cf63-fb9e-4fbd-a34c-d411ab8f68df.JPG","2020-02-18-07.08.43.000473","SC005","N",0.0,"http://inventory.copart.io/v1/lotImages/28852270?country=us&brand=cprt&yardNumber=1","","2020-02-14T18:08:13Z"
